gene_id	gene_name	GLL50_V_S38	GLL50_D_S13	GLL53_V_S52	GLL53_D_S42	GLL56_V_S7	GLL56_D_S25	GLL59_V_S72	GLL59_D_S19
ENSG00000111554	MDM1	3.91060120424984	4.054403116373722	4.258334367003516	4.229225549834425	4.065496236587452	4.155945268236715	4.057254526936217	4.17916859459346
ENSG00000111581	NUP107	5.950503339626944	5.884451304808765	6.08227555719636	6.10764973202366	6.097614865206614	6.125982653050368	6.141797630481706	6.036966823502496
ENSG00000111596	CNOT2	6.884113976244629	6.87573853655721	6.91266658165599	6.80919656352275	6.9033982509521055	6.827595012489749	6.880390689022284	6.807401238401713
ENSG00000111602	TIMELESS	4.544850115600834	4.451922939873233	4.914504265235208	4.888656151685908	4.8756021521076685	4.912244001749256	4.881903851845494	4.986761268671063
ENSG00000111605	CPSF6	6.539780269529836	6.40720170836987	6.434942280623023	6.417773340835742	6.520500383400218	6.393119435407728	6.500839257840846	6.438104319942928
ENSG00000111615	KRR1	5.398831875951887	5.394724642790328	5.273161593424798	5.4492627734451125	5.432090341616242	5.322501667905145	5.322501667905145	5.23024001310326
ENSG00000111639	MRPL51	6.919487179452631	6.940013514565366	7.00945403705155	6.948986904277361	7.0345091929573496	7.109525614512102	7.185527784554859	6.920395791307461
ENSG00000111640	GAPDH	11.111831260371769	11.111831260371769	11.111831260371769	11.111831260371769	11.111831260371769	11.111831260371769	11.111831260371769	11.111831260371769
ENSG00000111641	NOP2	3.5501592313286974	3.6135283508831937	3.1474219846965625	3.394983429665065	3.169891250666188	3.377581521335782	3.319083931818475	3.2164421306864894
ENSG00000111642	CHD4	5.198642237296196	5.026642358338757	5.1203041701845935	4.974845438659232	5.032682994595465	4.94077047327803	4.887620194223303	5.049167783906199
ENSG00000111647	UHRF1BP1L	5.507515157713397	5.530020571326332	5.4110272715967085	5.4856514284767215	5.516920254774506	5.476022289454789	5.552661518021612	5.434898542013752
ENSG00000111652	COPS7A	6.7834769119790295	6.746269500306049	6.781067987932489	6.762831618079605	6.777065934850015	6.6594540588438385	6.622786344356793	6.639965473330611
ENSG00000111653	ING4	4.799622023207276	4.605928569022541	4.225637481854597	4.34625833244417	4.52591387168915	4.223723777320012	4.2543533787022225	4.172219322873405
ENSG00000111664	GNB3	0.7466825638975401	0.3955122052079263	1.1724972604642536	0.6639307465490818	0.5866117631411623	1.7078360278323275	1.4089911523950627	1.512797952290279
ENSG00000111665	CDCA3	5.001259346167838	4.866926825313359	5.783405662851668	5.728089780514385	5.435710878754879	5.422701188276711	5.4500775098133225	5.335957371904886
ENSG00000111666	CHPT1	3.8312707784852753	4.478501255318988	4.206579313917565	4.484074748476431	4.136309025343507	4.363135089823776	4.283837772563896	4.390873663902386
ENSG00000111667	USP5	7.6404404256163785	7.619335216314189	7.572945555577672	7.7044456032636806	7.60425740411419	7.6404404256163785	7.467661345599069	7.673943797372472
ENSG00000111669	TPI1	9.3770082002326	9.504095545253545	9.56271562013486	9.599809165554117	9.550683993875012	9.599809165554117	9.527091006209076	9.449012495562336
ENSG00000111670	GNPTAB	5.42391615634518	5.503830074780541	5.3482728101344454	5.2788465141946	5.374006762503247	5.369342634020485	5.478431279725095	5.532940795811921
ENSG00000111671	SPSB2	4.400790613773475	4.6341147292165665	4.469124957534068	4.550553213460437	4.3627375387618015	4.672589182916977	4.446897772866342	4.492867111469886
ENSG00000111674	ENO2	4.612881711487322	4.535845967783906	5.04036654907558	5.160287259329929	5.034809005327748	5.1266449773240375	5.125162832171513	5.32562442710622
ENSG00000111676	ATN1	5.51612951340547	5.438899607658664	5.927459320154117	5.549451448369803	5.664846205297492	5.684007159360416	6.1140075422083555	5.899339904700059
ENSG00000111678	C12orf57	6.257836264137611	6.250501884987592	6.157492755870114	6.129279441092085	5.9412281189646	6.1060597890878885	6.092491261964152	5.923578720750031
ENSG00000111679	PTPN6	6.577562740271014	6.639965473330611	6.60066408510493	6.4856055625673825	6.658690335486012	6.5123762103859875	6.504848231843298	6.523154595370837
ENSG00000111684	LPCAT3	5.712172704831849	5.771402957888641	5.71393602181087	5.698999832873483	5.7909324526736405	5.4380787296649284	5.729863754189747	5.684480565595965
ENSG00000111696	NT5DC3	3.2109841441138487	3.1407820337738603	3.5675748938433056	3.5309670601335013	3.281652912465899	3.430419371415061	3.5541184430296284	3.662183911044257
ENSG00000111707	SUDS3	6.0288419571733485	5.850161583998874	5.9008040993442865	5.840727791377849	5.855617716120907	5.886441433270135	6.01051979291916	5.8772375712235
ENSG00000111711	GOLT1B	6.1107485583661205	6.024903738582409	6.058801517017096	5.907474959803318	5.995798565353425	6.0027672720225675	6.007335573867277	5.912815028104196
ENSG00000111716	LDHB	-0.0745891921153552	0.2875228753609269	-0.24981207916385717	0.4760124352286965	-0.3116538720558655	0.7900365010441215	-0.3183263052084504	-0.41562126225312035
ENSG00000111725	PRKAB1	3.3617381900933596	3.453600023270397	3.3667381999779136	3.524752486209088	3.582795741859977	3.5914671234054065	3.62480386321245	3.7842124358856024
ENSG00000111726	CMAS	6.409073030189751	6.481781616655401	6.402325855947806	6.295102641132531	6.473099795965849	6.515716065769668	6.491548326436745	6.5606417172254154
ENSG00000111727	HCFC2	4.029604195675847	3.8873387875853584	3.8378975991028224	3.914808610972811	3.5630045565774155	3.7621205213481828	3.8450070121168567	3.7659729291987256
ENSG00000111731	C2CD5	5.363664972043452	5.252863425649896	5.339208348862344	5.252116208228579	5.339633517504037	5.28340296354515	5.575885658572092	5.610499978671593
ENSG00000111737	RAB35	5.813286432778453	5.797903680442513	5.767327803170183	5.749915455009765	5.690686592893968	5.8310121862302715	5.650313145737844	5.663540265874596
ENSG00000111752	PHC1	3.6339363715189057	3.767261670908831	3.6553720085097967	3.4057211398325036	3.5643809035317773	3.582795741859977	3.6867809920123684	3.546044266944803
ENSG00000111775	COX6A1	6.889560149084668	6.847248549229608	6.838505166596566	6.947985341205821	6.800666317487613	6.785293602871594	6.893135339557754	6.868260235547545
ENSG00000111785	RIC8B	3.396387892345284	3.443391569499126	3.519115049291723	3.362769757854161	3.536214583676691	3.5285710386484372	3.4570335190353054	3.390493792047769
ENSG00000111786	SRSF9	5.9008040993442865	5.961087868446323	5.862519611766015	5.886902133909866	5.908894541564451	6.003847746273488	5.860299966475803	6.202543109993721
ENSG00000111788	AC009533.1	2.1180640984736363	2.1690815432139594	2.8065018955167433	2.873727340405889	2.5047320624307825	2.778655209405069	2.3367044969013384	2.5264674098649054
ENSG00000111790	FGFR1OP2	5.27737491662727	5.306021619445117	5.30677968690499	5.32679722293686	5.264587151222149	5.371278817258203	5.395960469334009	5.194026416179807
ENSG00000111799	COL12A1	1.5663609098219924	1.4960054258847753	1.0124698704706723	1.5647596852135486	1.863710657275671	1.7729667122084405	0.8882206022546124	1.80692860848233
ENSG00000111802	TDP2	4.213310127529694	4.066353953041091	4.0050943421958225	3.8864494829923455	4.094916145954119	3.938820945178392	4.037845909788585	4.061830720757531
ENSG00000111816	FRK	4.933877227011384	5.766432494865356	5.06292838392364	5.444079562122062	5.00348338982327	5.718333123960091	5.286732587843921	5.780674869792662
ENSG00000111832	RWDD1	3.5800000821818614	3.4206695014992965	3.280070571142001	3.325734730144693	3.142363962060192	2.927699487166768	3.142363962060192	3.292753216921041
ENSG00000111843	TMEM14C	5.019444565666654	5.035903529468377	4.780355959281511	4.795054879069739	4.973090068709034	4.875248532796988	4.954530409379702	4.8277014272499
ENSG00000111845	PAK1IP1	2.8442826640480616	2.5989951184956777	3.105746611529808	2.9644142913090423	2.6292468200653154	2.7328532232952636	2.6336358152755417	2.573341559059163
ENSG00000111846	GCNT2	0.9263184917853269	0.2875228753609269	1.3440196786625132	-0.47367722337149853	1.152881786750314	0.4760124352286965	1.044114434382843	0.3955122052079263
ENSG00000111850	SMIM8	1.2485532857343893	1.3834520133721937	1.4089911523950627	1.0854619395869447	1.3244697644673296	0.8091968907231748	1.1204337433905076	1.3949532963328366
ENSG00000111859	NEDD9	3.203044179409894	3.330015929719238	3.305129932682128	3.4880493289745136	3.2700978492710338	3.26263261789299	3.2711556204889485	3.241715667617722
ENSG00000111860	CEP85L	-0.24102815095859587	-0.4626498487592201	-0.4171902448445035	-0.39554176415186326	0.3955122052079263	0.4760124352286965	-0.23386961100989723	0.7687248831518332
ENSG00000111875	ASF1A	3.1208419934944303	2.8517881316397373	3.306566778521372	3.249267315059206	3.130625516466752	3.2077618449982648	3.1893966579572277	3.072758327074382
ENSG00000111877	MCM9	2.9875657218897542	2.8361075201630603	2.861786943887401	2.753747757347926	2.8879905058561075	2.753129760874313	2.866839797596007	2.8171458320885203
ENSG00000111879	FAM184A	1.2254219889860827	1.1621230534184117	1.044114434382843	0.7466825638975401	1.3858167669855912	1.4022751936982378	1.14300176971964	1.152881786750314
ENSG00000111880	RNGTT	4.435703031028428	4.400790613773475	4.4294482864572835	4.422259379312151	4.462063391015141	4.486460012194583	4.317163149697181	4.063892999990443
ENSG00000111885	MAN1A1	2.239253420038252	2.2058233764958874	2.348699488095835	2.3020412574035376	1.8411341189672474	2.1236640027527027	2.039574233275682	2.0961540523919675
ENSG00000111897	SERINC1	6.2806537730200755	6.3133584495997805	5.955788782748114	6.026892694276778	6.155851348369266	6.0918430686677	6.0394478132797005	6.055386662573057
ENSG00000111906	HDDC2	4.208107346548628	4.107196106389165	4.266521593555609	4.364629897136675	4.13793305777629	4.154270321344685	3.982917788468568	4.290899614425346
ENSG00000111907	TPD52L1	5.079837602601745	4.94077047327803	4.96801759545405	5.173546440133682	5.15725606964023	5.194026416179807	5.2539821854613455	5.333541053112771
ENSG00000111911	HINT3	4.8063560513863095	4.8074265866297115	4.553422834852399	4.570148155900535	4.686819767551739	4.604083877461093	4.441244491373072	4.46950649862803
ENSG00000111912	NCOA7	2.1393767007663396	1.9789684285513776	2.0037065074874127	2.0791743377138827	2.28841917984927	2.101272951900708	2.116547770458338	2.1969180438372895
ENSG00000111961	SASH1	2.423652109016315	3.6810275073011427	2.725174309749171	3.4909099443966785	2.9200926469762547	3.661730621831346	3.0808379378412605	3.7473394250032315
ENSG00000111962	UST	3.5125069076196427	3.870340712828212	3.608012482412529	3.6484138780377475	3.515447228407595	3.613064252700356	3.5050333861071463	3.652676477970851
ENSG00000112029	FBXO5	3.773566062434631	3.909329075908003	4.292118848281941	4.311663616853563	4.149913171903112	4.385101194219953	4.308039563470037	4.452673411041862
ENSG00000112031	MTRF1L	2.7568433368416123	2.5475774343077138	2.2890412906852364	2.5130635325105737	2.3639284073732116	2.552630584134894	2.5284004125570583	2.389499343262801
ENSG00000112033	PPARD	3.3642053146133852	3.0026109968610726	3.4491443582300256	2.8958147882541674	3.20724023380137	3.4279710392434315	3.3346025270795123	3.1150342209690995
ENSG00000112039	FANCE	1.8739578637868402	2.3226517147569608	2.3778030329252426	2.419822857783933	1.9103257430546123	2.066521884178453	1.945200202167753	2.423652109016315
ENSG00000112062	MAPK14	5.4404327709185285	5.2986338740663355	5.36406780578337	5.271178182507835	5.313783247651326	5.441672220743983	5.436888591709796	5.378668409511077
ENSG00000112078	KCTD20	5.701081895724116	5.776950399928334	5.714850107846329	5.720087842858578	5.649437614322604	5.665719074510024	5.654365956535749	5.549451448369803
ENSG00000112079	STK38	5.573792427262465	5.497822047293788	5.642502640768987	5.635135407536374	5.717465797059819	5.509613572706543	5.6201753136355785	5.503035091350762
ENSG00000112081	SRSF3	7.286561001133005	7.322891758444024	7.429715353328949	7.498913721764946	7.352792206258675	7.488926618653096	7.416064112184493	7.43749348758646
ENSG00000112096	SOD2	5.515750775860125	5.618421726119267	5.483579725214731	5.389506764958173	5.502226692874762	5.635558478466259	5.5254624946982265	5.404698288779525
ENSG00000112110	MRPL18	4.8056373433577395	4.965167354879397	4.8981285977607545	4.903184436102375	4.892821118247741	4.9425688796486424	4.907238799127431	4.891435155067483
ENSG00000112118	MCM3	5.749915455009765	5.639003818615711	5.82734224713904	5.9142203576435985	5.8191576146363735	5.955342562303097	5.714850107846329	5.909392278557799
ENSG00000112130	RNF8	3.663539821439528	3.681936494983896	3.58186766390585	3.7036501838174796	3.5905471924646726	3.9321414708986615	3.4337122910594378	3.436151415215578
ENSG00000112144	CILK1	5.1750686731908635	5.225952407990169	5.249517886522698	5.093189819459766	5.151596869325159	5.151596869325159	5.01425085379216	5.072858116545528
ENSG00000112146	FBXO9	4.996939921547397	5.076898254041861	5.0546241928419136	5.140013749831025	4.971592571987986	4.929306276311307	5.006713202629994	4.968788861031204
ENSG00000112149	CD83	1.3656453858320479	0.3955122052079263	0.8595928892726743	1.4678634489729143	1.4394652784615238	1.0979175031842603	0.13453112005264067	0.6639307465490818
ENSG00000112159	MDN1	5.953826170361554	6.182691666013475	5.924077037160975	5.9460995425003045	6.146681075180133	6.217485753312234	6.08603040738372	6.148302355068356
ENSG00000112167	SAYSD1	3.5210338201179665	3.507353520334537	3.7696162397886983	3.6084692935279272	3.6270684610318686	3.7077333785632267	3.524752486209088	3.6702208431955547
ENSG00000112186	CAP2	3.2261935840493514	3.0964886171932537	2.766995459474974	3.0297936960016387	2.8493368614750243	3.3246866298950284	3.1156067931156066	3.32360144933922
ENSG00000112200	ZNF451	5.563463739502838	5.6304917990881584	5.448418375055899	5.561024211743165	5.48898913704447	5.4658681939141935	5.560631448819081	5.593941899132379
ENSG00000112210	RAB23	2.5354545877247996	2.6408019355967407	2.6499329754666574	2.6165670807315884	2.6349321690858045	2.874321111489058	2.5219449568984986	2.539994220684307
ENSG00000112218	GPR63	1.8783253910066602	1.6462596652833104	1.8581285192526105	1.6578545528145852	2.0233828456790732	1.829642977686639	1.8374000107688984	1.908393278036057
ENSG00000112234	FBXL4	4.511523787416325	4.4743263242408045	4.257559235064673	4.360000576813232	4.082551576178643	4.24761482143031	4.112527755197803	4.087572842805643
ENSG00000112237	CCNC	5.69501832335718	5.657037434815162	5.55979934800913	5.609161832079768	5.472370077675075	5.484874903218389	5.555213137541458	5.504255542054633
ENSG00000112242	E2F3	4.070009937856654	4.3044887737139135	4.331493570452668	4.242339923218608	4.2697586040874445	4.426020662694448	4.211692893225758	4.290495880763143
ENSG00000112249	ASCC3	6.422251836860967	6.456678449032141	6.529456401161093	6.5321294427865535	6.4935474138143086	6.4724894363581615	6.43947056498607	6.409664350896822
ENSG00000112282	MED23	5.32562442710622	5.294007360369193	5.114431357202286	5.259951895214963	5.166613278831281	5.150024907924376	5.195647432038217	5.0305215896209825
ENSG00000112290	WASF1	2.651259865847442	2.7328532232952636	2.628005281026247	2.5693540548942932	2.6203406499106503	2.4140966839410307	2.4572054110760475	2.4005403233799845
ENSG00000112294	ALDH5A1	4.060588931992455	3.8575855533382155	3.836650032522938	3.8616912146540425	3.92104313561657	3.9574907302451723	3.964591338687565	4.038661504019437
ENSG00000112297	CRYBG1	5.701514196293282	6.387651677137477	6.101305278229464	6.541825381861297	6.034907088695471	6.390152194732777	5.950034176256052	6.422251836860967
ENSG00000112304	ACOT13	3.6121724314124144	3.6908369883760392	3.6877227876693035	3.7773481477210287	3.572279876405476	3.545106362473416	3.5400444632793358	3.2604889983668746
ENSG00000112305	SMAP1	3.299000308532927	3.3850414539295777	3.1260735096807375	3.253526445197469	3.1063301984943124	3.1202905004328065	2.922648178899377	2.949722135827214
ENSG00000112306	RPS12	8.494296366645793	8.644013268661126	8.404547763791015	8.292649124875396	8.388970803903579	8.481628392071054	8.485835210010537	8.103577848087596
ENSG00000112308	C6orf62	6.31509134217019	6.306116428506465	6.467534536514741	6.324140018788693	6.262265349926518	6.319782773810632	6.611522264021891	6.40720170836987
ENSG00000112312	GMNN	2.7612253517680303	2.9232474605824876	3.110362140617199	3.142363962060192	2.9985138266115454	3.097661448770304	3.2476307688341883	3.0156986568907755
ENSG00000112335	SNX3	5.61927707117945	5.517741898856602	5.573792427262465	5.533737810660713	5.456084892702527	5.436888591709796	5.496074855376982	5.6552315421433725
ENSG00000112339	HBS1L	5.395526021319208	5.391444346865012	5.41791834254839	5.624053592689837	5.459671719648193	5.446410917250665	5.368164006766055	5.4856514284767215
ENSG00000112343	TRIM38	4.08591841751608	4.183974836036677	4.279166413784738	4.239485636154339	4.150731936557651	4.353917494354011	4.185907409130344	4.169907852302014
ENSG00000112357	PEX7	2.8837082987231355	3.1642418943113366	3.1671016172817272	3.1334297699754114	3.074453227197843	3.095892124897463	2.9194964417765625	2.9113560188271284
